bayc_id,bakc_id,mayc_m1_id,mayc_m2_id,mayc_m3_id,all_mayc_ids,notes,source_confidence
3491,3491,,16983,,16983,,confirmed
3492,3492,,,,,NO_MAYC,confirmed
3493,3493,16986,16987,,"16986,16987",,confirmed
3494,3494,16988,16989,,"16988,16989",,confirmed
3495,,,,,,NO_MAYC; NO_BAKC,confirmed
3496,3496,16992,,,16992,,confirmed
3497,3497,,,,,NO_MAYC,confirmed
3498,3498,16996,16997,,"16996,16997",,confirmed
3499,3499,16998,16999,,"16998,16999",,confirmed
3500,3500,17000,17001,,"17000,17001",,confirmed
3501,3501,17002,,,17002,,confirmed
3502,3502,17004,,,17004,,confirmed
3503,3503,17006,,,17006,,confirmed
3504,3504,17008,,,17008,,confirmed
3505,3505,17010,,,17010,,confirmed
3506,3506,17012,,,17012,,confirmed
3507,3507,17014,,,17014,,confirmed
3508,3508,17016,17017,,"17016,17017",,confirmed
3509,3509,17018,17019,,"17018,17019",,confirmed
3510,3510,17020,,,17020,,confirmed
3511,3511,17022,,,17022,,confirmed
3512,3512,17024,17025,,"17024,17025",,confirmed
3513,3513,17026,,,17026,,confirmed
3514,3514,,,,,NO_MAYC,confirmed
3515,3515,17030,,,17030,,confirmed
3516,3516,17032,,,17032,,confirmed
3517,3517,,,,,NO_MAYC,confirmed
3518,3518,,,,,NO_MAYC,confirmed
3519,3519,17038,,,17038,,confirmed
3520,3520,17040,,,17040,,confirmed
3521,3521,17042,17043,,"17042,17043",,confirmed
3522,,,,,,NO_MAYC; NO_BAKC,confirmed
3523,3523,,17047,,17047,,confirmed
3524,3524,17048,,,17048,,confirmed
3525,3525,,,,,NO_MAYC,confirmed
3526,3526,17052,,,17052,,confirmed
3527,3527,17054,17055,,"17054,17055",,confirmed
3528,3528,17056,,,17056,,confirmed
3529,3529,17058,17059,,"17058,17059",,confirmed
3530,3530,17060,,,17060,,confirmed
3531,3531,,,,,NO_MAYC,confirmed
3532,3532,17064,,,17064,,confirmed
3533,3533,17066,,,17066,,confirmed
3534,3534,,,,,NO_MAYC,confirmed
3535,3535,17070,,,17070,,confirmed
3536,3536,,,,,NO_MAYC,confirmed
3537,3537,17074,17075,,"17074,17075",,confirmed
3538,3538,17076,,,17076,,confirmed
3539,3539,17078,,,17078,,confirmed
3540,3540,17080,,,17080,,confirmed
3541,3541,17082,,,17082,,confirmed
3542,3542,,,,,NO_MAYC,confirmed
3543,3543,,17087,,17087,,confirmed
3544,3544,17088,,,17088,,confirmed
3545,3545,,,,,NO_MAYC,confirmed
3546,3546,17092,,,17092,,confirmed
3547,3547,17094,,,17094,,confirmed
3548,3548,17096,,,17096,,confirmed
3549,3549,,,,,NO_MAYC,confirmed
3550,3550,,,,,NO_MAYC,confirmed
3551,3551,17102,17103,,"17102,17103",,confirmed
3552,3552,17104,,,17104,,confirmed
3553,3553,17106,17107,,"17106,17107",,confirmed
3554,3554,17108,,,17108,,confirmed
3555,3555,,,,,NO_MAYC,confirmed
3556,3556,17112,17113,,"17112,17113",,confirmed
3557,3557,17114,17115,,"17114,17115",,confirmed
3558,3558,17116,17117,,"17116,17117",,confirmed
3559,3559,17118,,,17118,,confirmed
3560,3560,17120,17121,,"17120,17121",,confirmed
3561,3561,,,,,NO_MAYC,confirmed
3562,3562,17124,17125,,"17124,17125",,confirmed
3563,3563,,,,,NO_MAYC,confirmed
3564,3564,17128,17129,,"17128,17129",,confirmed
3565,3565,17130,,,17130,,confirmed
3566,3566,,,,,NO_MAYC,confirmed
3567,3567,17134,17135,,"17134,17135",,confirmed
3568,3568,,,,,NO_MAYC,confirmed
3569,3569,17138,,,17138,,confirmed
3570,3570,,,,,NO_MAYC,confirmed
3571,3571,17142,,,17142,,confirmed
3572,3572,,,,,NO_MAYC,confirmed
3573,3573,17146,,,17146,,confirmed
3574,3574,17148,,,17148,,confirmed
3575,3575,17150,,,17150,,confirmed
3576,3576,17152,,,17152,,confirmed
3577,3577,,17155,,17155,,confirmed
3578,3578,,,,,NO_MAYC,confirmed
3579,3579,17158,,,17158,,confirmed
3580,3580,17160,17161,,"17160,17161",,confirmed
3581,3581,,,,,NO_MAYC,confirmed
3582,3582,17164,17165,,"17164,17165",,confirmed
3583,3583,17166,,,17166,,confirmed
3584,3584,17168,17169,,"17168,17169",,confirmed
3585,3585,17170,,,17170,,confirmed
3586,3586,17172,,,17172,,confirmed
3587,3587,17174,,,17174,,confirmed
3588,3588,17176,,,17176,,confirmed
3589,3589,17178,,,17178,,confirmed
3590,3590,17180,,,17180,,confirmed
3591,3591,,,,,NO_MAYC,confirmed
3592,3592,17184,,,17184,,confirmed
3593,3593,,,,,NO_MAYC,confirmed
3594,3594,17188,,,17188,,confirmed
3595,3595,17190,,,17190,,confirmed
3596,3596,17192,,,17192,,confirmed
3597,3597,17194,,,17194,,confirmed
3598,3598,,,,,NO_MAYC,confirmed
3599,3599,17198,,,17198,,confirmed
3600,3600,17200,,,17200,,confirmed
3601,3601,,17203,,17203,,confirmed
3602,3602,17204,17205,,"17204,17205",,confirmed
3603,3603,,,,,NO_MAYC,confirmed
3604,3604,,17209,,17209,,confirmed
3605,3605,17210,,,17210,,confirmed
3606,3606,,,,,NO_MAYC,confirmed
3607,,17214,,,17214,NO_BAKC,confirmed
3608,3608,17216,,,17216,,confirmed
3609,3609,17218,17219,,"17218,17219",,confirmed
3610,3610,17220,,,17220,,confirmed
3611,3611,,,,,NO_MAYC,confirmed
3612,3612,,,,,NO_MAYC,confirmed
3613,3613,,,,,NO_MAYC,confirmed
3614,3614,17228,,,17228,,confirmed
3615,3615,17230,,,17230,,confirmed
3616,3616,17232,,,17232,,confirmed
3617,3617,,,,,NO_MAYC,confirmed
3618,3618,17236,17237,,"17236,17237",,confirmed
3619,3619,17238,,,17238,,confirmed
3620,3620,17240,17241,,"17240,17241",,confirmed
3621,3621,,,,,NO_MAYC,confirmed
3622,3622,17244,,,17244,,confirmed
3623,3623,,,,,NO_MAYC,confirmed
3624,3624,,,,,NO_MAYC,confirmed
3625,3625,17250,,,17250,,confirmed
3626,3626,,,,,NO_MAYC,confirmed
3627,3627,17254,17255,,"17254,17255",,confirmed
3628,3628,17256,,,17256,,confirmed
3629,3629,17258,,,17258,,confirmed
3630,3630,,17261,,17261,,confirmed
3631,3631,17262,,,17262,,confirmed
3632,3632,17264,,,17264,,confirmed
3633,3633,17266,,,17266,,confirmed
3634,3634,17268,,,17268,,confirmed
3635,3635,17270,,,17270,,confirmed
3636,3636,17272,,,17272,,confirmed
3637,3637,17274,,,17274,,confirmed
3638,3638,17276,,,17276,,confirmed
3639,3639,17278,,,17278,,confirmed
3640,3640,17280,,,17280,,confirmed
3641,3641,,,,,NO_MAYC,confirmed
3642,3642,17284,,,17284,,confirmed
3643,3643,,,,,NO_MAYC,confirmed
3644,3644,17288,,,17288,,confirmed
3645,3645,17290,17291,,"17290,17291",,confirmed
3646,3646,17292,,,17292,,confirmed
3647,3647,,,,,NO_MAYC,confirmed
3648,3648,17296,,,17296,,confirmed
3649,3649,17298,,,17298,,confirmed
3650,3650,17300,,,17300,,confirmed
3651,3651,17302,,,17302,,confirmed
3652,3652,17304,,,17304,,confirmed
3653,3653,17306,,,17306,,confirmed
3654,3654,17308,,,17308,,confirmed
3655,3655,,,,,NO_MAYC,confirmed
3656,3656,17312,17313,,"17312,17313",,confirmed
3657,3657,17314,,,17314,,confirmed
3658,3658,,,,,NO_MAYC,confirmed
3659,3659,17318,,,17318,,confirmed
3660,3660,17320,17321,,"17320,17321",,confirmed
3661,3661,17322,,,17322,,confirmed
3662,3662,,,,,NO_MAYC,confirmed
3663,3663,17326,,,17326,,confirmed
3664,3664,17328,,,17328,,confirmed
3665,3665,17330,17331,,"17330,17331",,confirmed
3666,3666,17332,17333,,"17332,17333",,confirmed
3667,3667,17334,,,17334,,confirmed
3668,3668,17336,,,17336,,confirmed
3669,3669,17338,,,17338,,confirmed
3670,3670,17340,,,17340,,confirmed
3671,3671,17342,,,17342,,confirmed
3672,3672,17344,,,17344,,confirmed
3673,3673,17346,,,17346,,confirmed
3674,3674,,,,,NO_MAYC,confirmed
3675,,,17351,,17351,NO_BAKC,confirmed
3676,3676,,,,,NO_MAYC,confirmed
3677,3677,17354,,,17354,,confirmed
3678,3678,17356,,,17356,,confirmed
3679,3679,17358,,,17358,,confirmed
3680,3680,17360,17361,,"17360,17361",,confirmed
3681,3681,,,,,NO_MAYC,confirmed
3682,3682,17364,,,17364,,confirmed
3683,3683,17366,,,17366,,confirmed
3684,3684,,,,,NO_MAYC,confirmed
3685,3685,,,,,NO_MAYC,confirmed
3686,3686,17372,17373,,"17372,17373",,confirmed
3687,3687,17374,,,17374,,confirmed
3688,3688,17376,,,17376,,confirmed
3689,3689,17378,17379,,"17378,17379",,confirmed
3690,3690,17380,,,17380,,confirmed
3691,3691,17382,,,17382,,confirmed
3692,3692,17384,,,17384,,confirmed
3693,3693,17386,,,17386,,confirmed
3694,3694,17388,,,17388,,confirmed
3695,3695,17390,,,17390,,confirmed
3696,3696,17392,17393,,"17392,17393",,confirmed
3697,3697,,,,,NO_MAYC,confirmed
3698,,17396,,,17396,NO_BAKC,confirmed
3699,3699,17398,17399,,"17398,17399",,confirmed
3700,3700,17400,,,17400,,confirmed
3701,3701,,,,,NO_MAYC,confirmed
3702,3702,17404,17405,,"17404,17405",,confirmed
3703,3703,17406,,,17406,,confirmed
3704,3704,,,,,NO_MAYC,confirmed
3705,3705,17410,,,17410,,confirmed
3706,3706,17412,,,17412,,confirmed
3707,3707,17414,,,17414,,confirmed
3708,3708,17416,,,17416,,confirmed
3709,3709,,,,,NO_MAYC,confirmed
3710,3710,17420,17421,,"17420,17421",,confirmed
3711,3711,17422,17423,,"17422,17423",,confirmed
3712,3712,17424,,,17424,,confirmed
3713,3713,,,,,NO_MAYC,confirmed
3714,3714,17428,,,17428,,confirmed
3715,3715,17430,17431,,"17430,17431",,confirmed
3716,3716,17432,,,17432,,confirmed
3717,3717,,,,,NO_MAYC,confirmed
3718,3718,17436,17437,,"17436,17437",,confirmed
3719,3719,17438,17439,,"17438,17439",,confirmed
3720,3720,17440,17441,,"17440,17441",,confirmed
3721,3721,17442,17443,,"17442,17443",,confirmed
3722,3722,17444,17445,,"17444,17445",,confirmed
3723,3723,17446,,,17446,,confirmed
3724,3724,17448,,,17448,,confirmed
3725,3725,,,,,NO_MAYC,confirmed
3726,3726,17452,17453,,"17452,17453",,confirmed
3727,3727,17454,17455,,"17454,17455",,confirmed
3728,3728,17456,,,17456,,confirmed
3729,3729,17458,,,17458,,confirmed
3730,3730,17460,17461,,"17460,17461",,confirmed
3731,3731,,,,,NO_MAYC,confirmed
3732,3732,17464,17465,,"17464,17465",,confirmed
3733,3733,17466,,,17466,,confirmed
3734,3734,,,,,NO_MAYC,confirmed
3735,3735,17470,,,17470,,confirmed
3736,3736,17472,,,17472,,confirmed
3737,3737,17474,,,17474,,confirmed
3738,3738,17476,,,17476,,confirmed
3739,3739,,,,,NO_MAYC,confirmed
3740,3740,17480,17481,,"17480,17481",,confirmed
3741,3741,17482,,,17482,,confirmed
3742,3742,17484,,,17484,,confirmed
3743,3743,,,,,NO_MAYC,confirmed
3744,3744,17488,,,17488,,confirmed
3745,3745,17490,,,17490,,confirmed
3746,3746,17492,,,17492,,confirmed
3747,3747,,,,,NO_MAYC,confirmed
3748,3748,17496,,,17496,,confirmed
3749,3749,17498,17499,,"17498,17499",,confirmed
3750,3750,17500,,,17500,,confirmed
3751,3751,17502,,,17502,,confirmed
3752,3752,17504,,,17504,,confirmed
3753,3753,,,,,NO_MAYC,confirmed
3754,3754,,,,,NO_MAYC,confirmed
3755,3755,17510,,,17510,,confirmed
3756,3756,17512,17513,,"17512,17513",,confirmed
3757,3757,17514,,,17514,,confirmed
3758,,17516,,,17516,NO_BAKC,confirmed
3759,3759,17518,,,17518,,confirmed
3760,3760,17520,,,17520,,confirmed
3761,3761,,17523,,17523,,confirmed
3762,3762,17524,17525,,"17524,17525",,confirmed
3763,3763,17526,,,17526,,confirmed
3764,3764,17528,,,17528,,confirmed
3765,3765,17530,17531,,"17530,17531",,confirmed
3766,3766,17532,,,17532,,confirmed
3767,3767,17534,,,17534,,confirmed
3768,3768,17536,,,17536,,confirmed
3769,3769,17538,,,17538,,confirmed
3770,3770,,17541,,17541,,confirmed
3771,3771,17542,17543,,"17542,17543",,confirmed
3772,3772,,,,,NO_MAYC,confirmed
3773,3773,17546,17547,,"17546,17547",,confirmed
3774,3774,17548,,,17548,,confirmed
3775,3775,17550,,,17550,,confirmed
3776,,17552,,,17552,NO_BAKC,confirmed
3777,3777,17554,,,17554,,confirmed
3778,3778,17556,17557,,"17556,17557",,confirmed
3779,3779,,,,,NO_MAYC,confirmed
3780,3780,17560,,,17560,,confirmed
3781,,17562,,,17562,NO_BAKC,confirmed
3782,3782,17564,17565,,"17564,17565",,confirmed
3783,3783,17566,,,17566,,confirmed
3784,3784,,,,,NO_MAYC,confirmed
3785,3785,,,,,NO_MAYC,confirmed
3786,3786,17572,,,17572,,confirmed
3787,3787,17574,17575,,"17574,17575",,confirmed
3788,3788,17576,,,17576,,confirmed
3789,3789,,,,,NO_MAYC,confirmed
3790,3790,17580,17581,,"17580,17581",,confirmed
3791,3791,17582,17583,,"17582,17583",,confirmed
3792,3792,17584,,,17584,,confirmed
3793,,,17587,,17587,NO_BAKC,confirmed
3794,3794,17588,,,17588,,confirmed
3795,3795,,,,,NO_MAYC,confirmed
3796,3796,17592,17593,,"17592,17593",,confirmed
3797,3797,17594,,,17594,,confirmed
3798,3798,17596,,,17596,,confirmed
3799,3799,17598,,,17598,,confirmed
3800,3800,17600,,,17600,,confirmed
3801,3801,17602,,,17602,,confirmed
3802,3802,17604,,,17604,,confirmed
3803,3803,17606,,,17606,,confirmed
3804,3804,17608,17609,,"17608,17609",,confirmed
3805,3805,17610,,,17610,,confirmed
3806,3806,17612,,,17612,,confirmed
3807,3807,17614,,,17614,,confirmed
3808,3808,17616,17617,,"17616,17617",,confirmed
3809,3809,17618,,,17618,,confirmed
3810,3810,17620,,,17620,,confirmed
3811,3811,17622,,,17622,,confirmed
3812,3812,17624,,,17624,,confirmed
3813,3813,17626,17627,,"17626,17627",,confirmed
3814,3814,17628,,,17628,,confirmed
3815,3815,17630,,,17630,,confirmed
3816,3816,17632,,,17632,,confirmed
3817,3817,17634,,,17634,,confirmed
3818,3818,17636,17637,,"17636,17637",,confirmed
3819,3819,17638,,,17638,,confirmed
3820,3820,,,,,NO_MAYC,confirmed
3821,3821,,,,,NO_MAYC,confirmed
3822,3822,,,,,NO_MAYC,confirmed
3823,3823,17646,17647,,"17646,17647",,confirmed
3824,3824,17648,17649,,"17648,17649",,confirmed
3825,3825,17650,,,17650,,confirmed
3826,3826,17652,,,17652,,confirmed
3827,3827,17654,,,17654,,confirmed
3828,3828,,,,,NO_MAYC,confirmed
3829,3829,,,,,NO_MAYC,confirmed
3830,3830,,,,,NO_MAYC,confirmed
3831,3831,17662,,,17662,,confirmed
3832,,,,,,NO_MAYC; NO_BAKC,confirmed
3833,3833,,17667,,17667,,confirmed
3834,3834,17668,,,17668,,confirmed
3835,3835,17670,,,17670,,confirmed
3836,3836,,,,,NO_MAYC,confirmed
3837,3837,17674,,,17674,,confirmed
3838,3838,17676,,,17676,,confirmed
3839,3839,17678,17679,,"17678,17679",,confirmed
3840,3840,17680,,,17680,,confirmed
3841,3841,17682,,,17682,,confirmed
3842,3842,17684,,,17684,,confirmed
3843,3843,17686,,,17686,,confirmed
3844,3844,17688,17689,,"17688,17689",,confirmed
3845,3845,17690,,,17690,,confirmed
3846,3846,17692,,,17692,,confirmed
3847,3847,17694,,,17694,,confirmed
3848,3848,17696,,,17696,,confirmed
3849,3849,,,,,NO_MAYC,confirmed
3850,3850,17700,17701,,"17700,17701",,confirmed
3851,3851,,,,,NO_MAYC,confirmed
3852,,,17705,,17705,NO_BAKC,confirmed
3853,3853,,,,,NO_MAYC,confirmed
3854,3854,,,,,NO_MAYC,confirmed
3855,3855,17710,,,17710,,confirmed
3856,,17712,,,17712,NO_BAKC,confirmed
3857,3857,17714,,,17714,,confirmed
3858,3858,17716,,,17716,,confirmed
3859,3859,17718,,,17718,,confirmed
3860,3860,17720,,,17720,,confirmed
3861,3861,17722,,,17722,,confirmed
3862,3862,17724,,,17724,,confirmed
3863,3863,17726,17727,,"17726,17727",,confirmed
3864,3864,17728,17729,,"17728,17729",,confirmed
3865,3865,17730,,,17730,,confirmed
3866,3866,17732,17733,,"17732,17733",,confirmed
3867,3867,17734,,,17734,,confirmed
3868,3868,17736,,,17736,,confirmed
3869,3869,17738,,,17738,,confirmed
3870,3870,17740,,,17740,,confirmed
3871,3871,,,,,NO_MAYC,confirmed
3872,3872,,,,,NO_MAYC,confirmed
3873,3873,17746,17747,,"17746,17747",,confirmed
3874,3874,17748,,,17748,,confirmed
3875,3875,17750,,,17750,,confirmed
3876,3876,17752,,,17752,,confirmed
3877,3877,17754,,,17754,,confirmed
3878,3878,,,,,NO_MAYC,confirmed
3879,3879,17758,17759,,"17758,17759",,confirmed
3880,3880,17760,,,17760,,confirmed
3881,3881,17762,,,17762,,confirmed
3882,3882,,,,,NO_MAYC,confirmed
3883,3883,17766,,,17766,,confirmed
3884,3884,,,,,NO_MAYC,confirmed
3885,3885,17770,17771,,"17770,17771",,confirmed
3886,3886,,,,,NO_MAYC,confirmed
3887,3887,,,,,NO_MAYC,confirmed
3888,,17776,,,17776,NO_BAKC,confirmed
3889,3889,17778,,,17778,,confirmed
3890,3890,17780,,,17780,,confirmed
3891,3891,17782,,,17782,,confirmed
3892,,17784,17785,,"17784,17785",NO_BAKC,confirmed
3893,3893,17786,,,17786,,confirmed
3894,3894,,,,,NO_MAYC,confirmed
3895,3895,17790,,,17790,,confirmed
3896,3896,17792,,,17792,,confirmed
3897,3897,17794,17795,,"17794,17795",,confirmed
3898,3898,17796,,,17796,,confirmed
3899,3899,,,,,NO_MAYC,confirmed
3900,3900,17800,,,17800,,confirmed
3901,3901,17802,17803,,"17802,17803",,confirmed
3902,,17804,,,17804,NO_BAKC,confirmed
3903,3903,,,,,NO_MAYC,confirmed
3904,3904,17808,,,17808,,confirmed
3905,3905,,,,,NO_MAYC,confirmed
3906,3906,,,,,NO_MAYC,confirmed
3907,3907,17814,,,17814,,confirmed
3908,3908,,,,,NO_MAYC,confirmed
3909,3909,17818,,,17818,,confirmed
3910,3910,17820,,,17820,,confirmed
3911,3911,17822,,,17822,,confirmed
3912,3912,17824,,,17824,,confirmed
3913,3913,17826,,,17826,,confirmed
3914,3914,17828,17829,,"17828,17829",,confirmed
3915,3915,17830,,,17830,,confirmed
3916,3916,17832,,,17832,,confirmed
3917,3917,17834,17835,,"17834,17835",,confirmed
3918,3918,17836,,,17836,,confirmed
3919,3919,17838,,,17838,,confirmed
3920,3920,,,,,NO_MAYC,confirmed
3921,3921,17842,17843,,"17842,17843",,confirmed
3922,3922,17844,,,17844,,confirmed
3923,3923,17846,,,17846,,confirmed
3924,3924,17848,17849,,"17848,17849",,confirmed
3925,3925,17850,,,17850,,confirmed
3926,3926,17852,,,17852,,confirmed
3927,3927,17854,,,17854,,confirmed
3928,3928,17856,17857,,"17856,17857",,confirmed
3929,3929,,17859,,17859,,confirmed
3930,3930,,,,,NO_MAYC,confirmed
3931,3931,,,,,NO_MAYC,confirmed
3932,3932,,,,,NO_MAYC,confirmed
3933,,17866,,,17866,NO_BAKC,confirmed
3934,3934,17868,,,17868,,confirmed
3935,3935,17870,,,17870,,confirmed
3936,3936,17872,,,17872,,confirmed
3937,3937,,,,,NO_MAYC,confirmed
3938,3938,,,,,NO_MAYC,confirmed
3939,3939,17878,,,17878,,confirmed
3940,3940,17880,,,17880,,confirmed
3941,3941,17882,,,17882,,confirmed
3942,3942,17884,17885,,"17884,17885",,confirmed
3943,3943,17886,17887,,"17886,17887",,confirmed
3944,3944,17888,,,17888,,confirmed
3945,3945,17890,,,17890,,confirmed
3946,3946,,,,,NO_MAYC,confirmed
3947,3947,,,,,NO_MAYC,confirmed
3948,3948,,,,,NO_MAYC,confirmed
3949,3949,17898,,,17898,,confirmed
3950,3950,17900,,,17900,,confirmed
3951,3951,,17903,,17903,,confirmed
3952,3952,,,,,NO_MAYC,confirmed
3953,3953,17906,17907,,"17906,17907",,confirmed
3954,3954,17908,17909,,"17908,17909",,confirmed
3955,3955,17910,,,17910,,confirmed
3956,3956,17912,,,17912,,confirmed
3957,,17914,,,17914,NO_BAKC,confirmed
3958,3958,,,,,NO_MAYC,confirmed
3959,3959,17918,17919,,"17918,17919",,confirmed
3960,3960,17920,,,17920,,confirmed
3961,3961,,,,,NO_MAYC,confirmed
3962,3962,17924,17925,,"17924,17925",,confirmed
3963,3963,,,,,NO_MAYC,confirmed
3964,3964,17928,,,17928,,confirmed
3965,3965,17930,,,17930,,confirmed
3966,3966,17932,,,17932,,confirmed
3967,3967,,,,,NO_MAYC,confirmed
3968,3968,17936,,,17936,,confirmed
3969,3969,17938,,,17938,,confirmed
3970,3970,17940,,,17940,,confirmed
3971,3971,17942,,,17942,,confirmed
3972,3972,17944,,,17944,,confirmed
3973,3973,17946,,,17946,,confirmed
3974,3974,17948,,,17948,,confirmed
3975,3975,17950,,,17950,,confirmed
3976,3976,17952,,,17952,,confirmed
3977,3977,17954,,,17954,,confirmed
3978,3978,17956,,,17956,,confirmed
3979,3979,,,,,NO_MAYC,confirmed
3980,3980,,,,,NO_MAYC,confirmed
3981,3981,17962,,,17962,,confirmed
3982,3982,17964,,,17964,,confirmed
3983,3983,,,,,NO_MAYC,confirmed
3984,3984,,,,,NO_MAYC,confirmed
3985,3985,17970,,,17970,,confirmed
3986,3986,17972,,,17972,,confirmed
3987,3987,17974,17975,,"17974,17975",,confirmed
3988,3988,17976,17977,,"17976,17977",,confirmed
3989,3989,17978,,,17978,,confirmed
3990,3990,17980,17981,,"17980,17981",,confirmed
3991,3991,17982,17983,,"17982,17983",,confirmed
3992,3992,17984,,,17984,,confirmed
3993,3993,,17987,,17987,,confirmed
3994,3994,17988,,,17988,,confirmed
3995,3995,,,,,NO_MAYC,confirmed
3996,3996,17992,17993,,"17992,17993",,confirmed
3997,3997,17994,,,17994,,confirmed
3998,3998,17996,,,17996,,confirmed
3999,3999,17998,,,17998,,confirmed
4000,4000,18000,,,18000,,confirmed
4001,4001,18002,,,18002,,confirmed
4002,4002,18004,,,18004,,confirmed
4003,4003,18006,,,18006,,confirmed
4004,4004,18008,,,18008,,confirmed
4005,4005,18010,,,18010,,confirmed
4006,4006,18012,,,18012,,confirmed
4007,4007,18014,18015,,"18014,18015",,confirmed
4008,4008,18016,18017,,"18016,18017",,confirmed
4009,4009,,18019,,18019,,confirmed
4010,4010,18020,,,18020,,confirmed
4011,4011,18022,,,18022,,confirmed
4012,4012,18024,,,18024,,confirmed
4013,4013,18026,,,18026,,confirmed
4014,4014,18028,18029,,"18028,18029",,confirmed
4015,4015,18030,,,18030,,confirmed
4016,4016,18032,,,18032,,confirmed
4017,4017,18034,,,18034,,confirmed
4018,4018,18036,18037,,"18036,18037",,confirmed
4019,4019,,18039,,18039,,confirmed
4020,4020,18040,,,18040,,confirmed
4021,4021,,,,,NO_MAYC,confirmed
4022,4022,18044,,,18044,,confirmed
4023,4023,,,,,NO_MAYC,confirmed
4024,4024,18048,,,18048,,confirmed
4025,4025,18050,18051,,"18050,18051",,confirmed
4026,4026,,,,,NO_MAYC,confirmed
4027,4027,18054,,,18054,,confirmed
4028,4028,,18057,,18057,,confirmed
4029,4029,18058,18059,,"18058,18059",,confirmed
4030,4030,18060,,,18060,,confirmed
4031,4031,18062,,,18062,,confirmed
4032,4032,18064,18065,,"18064,18065",,confirmed
4033,4033,18066,,,18066,,confirmed
4034,4034,,,,,NO_MAYC,confirmed
4035,4035,18070,,,18070,,confirmed
4036,4036,18072,,,18072,,confirmed
4037,4037,18074,,,18074,,confirmed
4038,4038,,,,,NO_MAYC,confirmed
4039,4039,18078,18079,,"18078,18079",,confirmed
4040,4040,18080,,,18080,,confirmed
4041,4041,18082,,,18082,,confirmed
4042,4042,,,,,NO_MAYC,confirmed
4043,4043,,,,,NO_MAYC,confirmed
4044,4044,18088,18089,,"18088,18089",,confirmed
4045,4045,18090,,,18090,,confirmed
4046,4046,18092,18093,,"18092,18093",,confirmed
4047,4047,18094,,,18094,,confirmed
4048,4048,18096,18097,,"18096,18097",,confirmed
